Index,id,Keyword,name,address,street_address,city,state,zipcode,Plus_Code,website,phone,email,Facebook,Twitter,Instagram,Lat,Lng,Verification_Text,Category,Rating,Reviews,profile_photo,Sub_Title,Pricing,Amenities,Description,Summary,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,External_Urls,Photo_Tags,URL
474,279,"Baldwin County, Alabama Electrician",Brockman Electric,"28170 N Main St, Daphne, AL 36526",28170 N Main St,Daphne,AL,36526,"J3PQ+6X Daphne, Alabama",brockmanelectric.com,(251) 621-4055,default@example.com,,,,"30,635596","-87,9101079",Claim this business,Electrician,5,3,https://lh5.googleusercontent.com/p/AF1QipP7kM2KCz9Na3Y8fvJ8-rQJyabYgmC4BY6jFgjj=w408-h306-k-no,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,,"All, Street View & 360°","https://www.google.com/maps/place/Brockman+Electric/@29.5394666,-88.9530049,6z/data=!4m8!1m2!2m1!1sBaldwin+County,+Alabama+Electrician!3m4!1s0x889a43bc8d67724d:0xdcca7cf2dd8fe72f!8m2!3d30.635596!4d-87.9101079?hl=en"
475,273,"Baldwin County, Alabama Electrician","Diamond M. Electric, LLC","18463 Co Rd 34, Summerdale, AL 36580",18463 Co Rd 34,Summerdale,AL,36580,"F7VM+W2 Summerdale, Alabama",,(251) 989-6767,default@example.com,,,,"30,4948372","-87,7173985",,Electrician,,,//geo0.ggpht.com/cbk?panoid=cmdVFBac30Y_IGrCBds8Nw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=356.81192&pitch=0&thumbfov=100,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,"All, Street View & 360°","https://www.google.com/maps/place/Diamond+M.+Electric,+LLC/@29.5394666,-88.9530049,6z/data=!4m8!1m2!2m1!1sBaldwin+County,+Alabama+Electrician!3m4!1s0x889a1297436e2545:0x875527020626acde!8m2!3d30.4948372!4d-87.7173985?hl=en"
476,270,"Baldwin County, Alabama Electrician","Audet Electric, Inc.","22840 Mcauliffe Dr, Robertsdale, AL 36567",22840 Mcauliffe Dr,Robertsdale,AL,36567,"H749+HC Robertsdale, Alabama",audetelectric.com,(251) 947-4707,default@example.com,,,,"30,556398","-87,731443",Claim this business,Electrician,"4,7",12,//geo0.ggpht.com/cbk?panoid=AIFbjhNoZegPX_8bFJWX6w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=114.19318&pitch=0&thumbfov=100,,,,,,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Audet+Electric,+Inc./@29.5394666,-88.9530049,6z/data=!4m8!1m2!2m1!1sBaldwin+County,+Alabama+Electrician!3m4!1s0x889a6daa277fb53b:0x37fda45632a70702!8m2!3d30.556398!4d-87.731443?hl=en"
477,263,"Baldwin County, Alabama Electrician",Redline Electrical Services,"12123 Chaucer Ave, Daphne, AL 36526",12123 Chaucer Ave,Daphne,AL,36526,"H5PM+GF Daphne, Alabama",redlinepowered.com,(251) 382-3658,default@example.com,,,,"30,586343","-87,8162833",,Electrician,"4,6",11,https://lh5.googleusercontent.com/p/AF1QipPCuiqYbSZ9WMHt_LhlwIFOLRdclHvRh11w6Tlk=w408-h408-k-no,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,,"All, By owner, Street View & 360°, Videos","https://www.google.com/maps/place/Redline+Electrical+Services/@29.5394666,-88.9530049,6z/data=!4m8!1m2!2m1!1sBaldwin+County,+Alabama+Electrician!3m4!1s0x889a6b5daa1b4db9:0x90c7aea88f7143f3!8m2!3d30.586343!4d-87.8162833?hl=en"
478,249,"Tuscaloosa County, Alabama Electrician",Motivated Electrical Contractors,"1041 Co Rd 52, Helena, AL 35080",1041 Co Rd 52,Helena,AL,35080,"74V2+WW Helena, Alabama",motivatedelectrical.com,(205) 436-8175,default@example.com,,,,"33,294847","-86,8977328",Claim this business,Electrician,5,2,//geo0.ggpht.com/cbk?panoid=NIMszPzHGBNLTg6obLml-g&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=46.510296&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Motivated+Electrical+Contractors/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88892759675bf397:0x56690cb95b50a1a0!8m2!3d33.294847!4d-86.8977328?hl=en"
479,247,"Tuscaloosa County, Alabama Electrician",Tennis Jackson Electric Inc,"2300 2nd Ave E, Tuscaloosa, AL 35401",2300 2nd Ave E,Tuscaloosa,AL,35401,"5FQ8+84 Tuscaloosa, Alabama",,(205) 345-6426,default@example.com,,,,"33,1883196","-87,5346723",Claim this business,Air conditioning contractor,,,//geo3.ggpht.com/cbk?panoid=Zo6Qp0Vg_vP9f4DTcedIBw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=274.75757&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Tennis+Jackson+Electric+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888a9d359a9f237:0xc80232dc8d84d78b!8m2!3d33.1883196!4d-87.5346723?hl=en"
480,234,"Tuscaloosa County, Alabama Electrician",Pro Electric Services,"Sumiton, AL 35148",,Sumiton,AL,35148,"QX42+72 Sumiton, Alabama",,(205) 503-0696,default@example.com,,,,"33,7556606","-87,0499992",Claim this business,Electrician,5,1,//geo3.ggpht.com/cbk?panoid=SsmSztM4wRv5OM3N2p7QdQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=270.10092&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Pro+Electric+Services/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888f80f2a9472e3:0x3bc35d7649e85621!8m2!3d33.7556606!4d-87.0499992?hl=en"
481,233,"Tuscaloosa County, Alabama Electrician",J D Esco Electrical Contractors Inc,"3106 Greensboro Ave, Tuscaloosa, AL 35401",3106 Greensboro Ave,Tuscaloosa,AL,35401,"5CJW+W7 Tuscaloosa, Alabama",jdescocontractors.com,(205) 345-2745,default@example.com,,,,"33,1823733","-87,5543542",,Appliance repair service,"4,3",6,//geo0.ggpht.com/cbk?panoid=irnT1EwqUa3UM3C7prSdZg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=247.60297&pitch=0&thumbfov=100,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/J+D+Esco+Electrical+Contractors+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88860264240afec5:0xc3fa2eabfdb41ef5!8m2!3d33.1823733!4d-87.5543542?hl=en"
482,229,"Tuscaloosa County, Alabama Electrician",Electrical Service Co,"700 Valley Rd, Fairfield, AL 35064",700 Valley Rd,Fairfield,AL,35064,"F3RV+94 Fairfield, Alabama",,(205) 785-3353,default@example.com,,,,"33,4908772","-86,9072318",Claim this business,Electrician,,,//geo3.ggpht.com/cbk?panoid=Bm-DdNDDrWxFGO-HgWdQig&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=21.586918&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Electrical+Service+Co/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888e201f235ddc3:0xd721c446ae5e7ca6!8m2!3d33.4908772!4d-86.9072318?hl=en"
483,228,"Tuscaloosa County, Alabama Electrician",Johnelec Inc,"1305 Pleasant Grove Rd, Pleasant Grove, AL 35127",1305 Pleasant Grove Rd,Pleasant Grove,AL,35127,"F2GP+5W Pleasant Grove, Alabama",,(205) 744-7075,default@example.com,,,,"33,47546","-86,962628",Claim this business,Electrician,5,1,//geo3.ggpht.com/cbk?panoid=mozBGgM_QnUeajPMyYQ05w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=98.744125&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Johnelec+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888e1680d419795:0xdc3899fb6633a00f!8m2!3d33.47546!4d-86.962628?hl=en"
484,226,"Tuscaloosa County, Alabama Electrician",JG Electric,"208 Oak Cir, Bessemer, AL 35023",208 Oak Cir,Bessemer,AL,35023,"FX88+2H Bessemer, Alabama",jg-electric.com,(205) 842-9929,default@example.com,,,,"33,4651072","-87,0335167",Claim this business,Electrician,,,//geo0.ggpht.com/cbk?panoid=24KAuX3dEX0k-FN92sqgCA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=273.65958&pitch=0&thumbfov=100,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,"All, Street View & 360°","https://www.google.com/maps/place/JG+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888e6435c4eaaab:0xf07c51382898db2c!8m2!3d33.4651072!4d-87.0335167?hl=en"
485,216,"Tuscaloosa County, Alabama Electrician",G & E Electrical Services,"525 Mc Adory Ave, Bessemer, AL 35020",525 Mc Adory Ave,Bessemer,AL,35020,"92PQ+4R Bessemer, Alabama",,(205) 426-9472,default@example.com,,,,"33,3852716","-86,9604335",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=2IR2yhQYWlnsWQ8yktvEXA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=102.56315&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/G+%26+E+Electrical+Services/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888de3dce5ceb41:0xf505dc390c2d2ec0!8m2!3d33.3852716!4d-86.9604335?hl=en"
486,215,"Tuscaloosa County, Alabama Electrician",Electrical Services & Smiles,"6069 Dickey Springs Rd, Bessemer, AL 35022",6069 Dickey Springs Rd,Bessemer,AL,35022,"83G7+CM Bessemer, Alabama",,(205) 910-6017,default@example.com,,,,"33,3261176","-86,935826",,Electrician,,,//geo3.ggpht.com/cbk?panoid=PoHflklUj20fVOHGiN5lLA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=117.476105&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Electrical+Services+%26+Smiles/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888df2441b6ffbd:0xd65a002a90d984ec!8m2!3d33.3261176!4d-86.935826?hl=en"
487,213,"Tuscaloosa County, Alabama Electrician",S & G Waldrop Electric Inc,"1506 2nd Ave N, Bessemer, AL 35020",1506 2nd Ave N,Bessemer,AL,35020,"92XV+6G Bessemer, Alabama",,(205) 426-4168,default@example.com,,,,"33,398033","-86,956142",Claim this business,Electrician,5,7,https://lh5.googleusercontent.com/p/AF1QipMagBI7wmNcU0kTp5GsgNWNr9c8-SVAn5QeSZWe=w408-h306-k-no,,,,,,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/S+%26+G+Waldrop+Electric+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888de26de1bbc1f:0xe57510bf16b3bd84!8m2!3d33.398033!4d-86.956142?hl=en"
488,211,"Tuscaloosa County, Alabama Electrician",Future Electric & Construction,"425 4th Ave N, Bessemer, AL 35020",425 4th Ave N,Bessemer,AL,35020,"92PM+X7 Bessemer, Alabama",futureelectric-al.com,(205) 425-3532,default@example.com,,,,"33,387458","-86,966863",,Electrician,,,//geo2.ggpht.com/cbk?panoid=vHVts116Ws7k-_rPkFxDhw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=121.67766&pitch=0&thumbfov=100,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Future+Electric+%26+Construction/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888de1729a5386d:0x5cf04555edce6cb1!8m2!3d33.387458!4d-86.966863?hl=en"
489,209,"Tuscaloosa County, Alabama Electrician",A Line Electrical Inc,"613 Pinedale Dr SW, Bessemer, AL 35022",613 Pinedale Dr SW,Bessemer,AL,35022,"92FC+RQ Bessemer, Alabama",,(205) 426-1431,default@example.com,,,,"33,3745487","-86,9780314",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=EcBbYRG20GOn9BlqDLD3hg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=107.40965&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/A+Line+Electrical+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888de740e357d5d:0x373cc1126982567f!8m2!3d33.3745487!4d-86.9780314?hl=en"
490,207,"Tuscaloosa County, Alabama Electrician",Shirley Electric Inc,"1128 Stephens Rd, Bessemer, AL 35023",1128 Stephens Rd,Bessemer,AL,35023,"FWGM+PR Bessemer, Alabama",,(205) 491-2509,default@example.com,,,,"33,4767611","-87,065425",Claim this business,Electrician,"2,5",2,//geo2.ggpht.com/cbk?panoid=5gb91YbJwgqAO4URpKZQBw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=84.282196&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Shirley+Electric+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888e8a72b48c675:0xc2e08be3b64ddb90!8m2!3d33.4767611!4d-87.065425?hl=en"
491,205,"Tuscaloosa County, Alabama Electrician",Pylant Electric Co,"1105 Potter Rd, Bessemer, AL 35020",1105 Potter Rd,Bessemer,AL,35020,"927M+G9 Bessemer, Alabama",,(205) 960-1019,default@example.com,,,,"33,363836","-86,966555",Claim this business,Electrician,,,//geo2.ggpht.com/cbk?panoid=AspmVVnXu65lfmNYKvqGwg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=91.33711&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Pylant+Electric+Co/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888de669694ab51:0xaf93f61829f669c6!8m2!3d33.363836!4d-86.966555?hl=en"
492,204,"Tuscaloosa County, Alabama Electrician",LOVELADY ELECTRICAL CONTRACTORS,"3042 Morgan Rd, Bessemer, AL 35022",3042 Morgan Rd,Bessemer,AL,35022,"83JP+V5 Bessemer, Alabama",facebook.com,(205) 603-3692,default@example.com,,,,"33,332153","-86,914563",,Electrician,4,48,https://lh5.googleusercontent.com/p/AF1QipPGKRBnZvFwucin3rQXUw4EmSdcRCo5f9Bi287o=w408-h306-k-no,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,9AM–3PM,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/LOVELADY+ELECTRICAL+CONTRACTORS/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888dfab85845773:0x3891db3a54888d54!8m2!3d33.332153!4d-86.914563?hl=en"
493,201,"Tuscaloosa County, Alabama Electrician",Birmingham Electrical Contractors,"5299 Southland Cir, Bessemer, AL 35022",5299 Southland Cir,Bessemer,AL,35022,"9238+JV Bessemer, Alabama",birminghamec.com,(205) 277-9845,default@example.com,,,,"33,3540267","-86,9828302",,Electrician,4,3,//geo3.ggpht.com/cbk?panoid=k52dlQCxERuaOdG9-vDX9g&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=60.024536&pitch=0&thumbfov=100,,,,,,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Birmingham+Electrical+Contractors/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8889276b2fc0469d:0x172485ebe53049bc!8m2!3d33.3540267!4d-86.9828302?hl=en"
494,193,"Tuscaloosa County, Alabama Electrician",Progressive Electrical Services Inc,"5780 Myron Clark Rd, McCalla, AL 35111",5780 Myron Clark Rd,McCalla,AL,35111,"8XP9+WP McCalla, Alabama",progressiveelectricalservices.com,(205) 436-2700,default@example.com,,,,"33,337352","-87,030651",,Electrical installation service,"4,9",8,//geo3.ggpht.com/cbk?panoid=9XDSpLn5RsFzZxHmvJ2Ecw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=128.12108&pitch=0&thumbfov=100,,,,,,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Progressive+Electrical+Services+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888dcf2e8eb4211:0x73e2711def0dff48!8m2!3d33.337352!4d-87.030651?hl=en"
495,191,"Tuscaloosa County, Alabama Electrician",Jones Heat AC Plumbing & Elec,"12577 Covered Bridge Rd, Brookwood, AL 35444",12577 Covered Bridge Rd,Brookwood,AL,35444,"6MRG+2P Brookwood, Alabama",joneshomecomfort.com,(205) 553-0632,default@example.com,,,,"33,2400087","-87,3232237",,Air conditioning contractor,"4,7",14,https://lh5.googleusercontent.com/p/AF1QipN_o5Gaq6T9kY3W3AjO3KflGwG414HmxGbTXhhL=w408-h306-k-no,,,,,,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Jones+Heat+AC+Plumbing+%26+Elec/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888ba7293b727d5:0xefd8e8c5b24cfad3!8m2!3d33.2400087!4d-87.3232237?hl=en"
496,186,"Tuscaloosa County, Alabama Electrician",Electrical Solutions,"3500 Rice Mine Rd NE, Tuscaloosa, AL 35406",3500 Rice Mine Rd NE,Tuscaloosa,AL,35406,"6FXP+MW Tuscaloosa, Alabama",,(205) 556-5099,default@example.com,,,,"33,2491269","-87,5126604",Claim this business,Utility contractor,,,//geo3.ggpht.com/cbk?panoid=WF2ghIHvu3RJooacdcQ8dw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=259.9945&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Electrical+Solutions/@33.3020577,-88.0136878,9z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888a7c44bfc0001:0xd309c6347a259412!8m2!3d33.2491269!4d-87.5126604?hl=en"
497,180,"Tuscaloosa County, Alabama Electrician",Westala Electric,"2725 Greensboro Ave, Tuscaloosa, AL 35401",2725 Greensboro Ave,Tuscaloosa,AL,35401,"5CPV+9J Tuscaloosa, Alabama",,(205) 349-2441,default@example.com,,,,"33,185994","-87,5559118",Claim this business,General contractor,4,10,//geo0.ggpht.com/cbk?panoid=Yhh_DkgRT2OCGCPnC3N3FQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=63.03171&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Westala+Electric/@33.3020577,-88.0136878,9z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8886026114526f1b:0xa0aa6259dce42efc!8m2!3d33.185994!4d-87.5559118?hl=en"
498,179,"Tuscaloosa County, Alabama Electrician","ACRO Electrical Contractors, Inc.","1607 Crescent Ridge Rd NE, Tuscaloosa, AL 35404",1607 Crescent Ridge Rd NE,Tuscaloosa,AL,35404,"6GM9+FJ Tuscaloosa, Alabama",acroelectric-online.com,(205) 556-4544,default@example.com,,,,"33,2336887","-87,4809097",Claim this business,Electrical engineer,,,//geo0.ggpht.com/cbk?panoid=I1U9XduOOsBelNdG_8Kqog&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=76.35744&pitch=0&thumbfov=100,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/ACRO+Electrical+Contractors,+Inc./@33.3020577,-88.0136878,9z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888a620096789df:0xd809b501858fd2d5!8m2!3d33.2336887!4d-87.4809097?hl=en"
499,176,"Tuscaloosa County, Alabama Electrician",Mr Electric,"8730 Eastview Dr, Cottondale, AL 35453",8730 Eastview Dr,Cottondale,AL,35453,"5HCF+XH Cottondale, Alabama",mrelectric.com,(205) 556-1899,default@example.com,,,,"33,172413","-87,426113",Claim this business,Electrician,,,//geo2.ggpht.com/cbk?panoid=AJVXYpOys46ZGcV7TrKaAA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=4.4498663&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Mr+Electric/@33.3020577,-88.0136878,9z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888aef1310bf029:0xce42362c45d235ab!8m2!3d33.172413!4d-87.426113?hl=en"
500,175,"Tuscaloosa County, Alabama Electrician",Arm Electric,"250 Amanda Dr, Northport, AL 35473",250 Amanda Dr,Northport,AL,35473,"7C9R+HR Northport, Alabama",,(205) 339-5821,default@example.com,,,,"33,2688784","-87,5579903",Claim this business,Electrician,5,1,//geo0.ggpht.com/cbk?panoid=tUyi9eg3chDHuhsOgi1UBw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=1.2435215&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Arm+Electric/@33.3020577,-88.0136878,9z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88861d729f7db889:0x333679bc09e6bca6!8m2!3d33.2688784!4d-87.5579903?hl=en"
501,168,"Tuscaloosa County, Alabama Electrician",ALCO Electric LLC,"15800 Allen Dr, Coker, AL 35452",15800 Allen Dr,Coker,AL,35452,"98CV+CW Coker, Alabama",,(205) 292-9469,default@example.com,,,,"33,3710263","-87,6552302",,Electrician,,,//geo2.ggpht.com/cbk?panoid=VvwDLkni2gSn-IYVor_RZw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=186.27122&pitch=0&thumbfov=100,,,,,,7AM–3:30PM,7AM–3:30PM,7AM–3:30PM,7AM–3:30PM,7AM–3:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/ALCO+Electric+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88861901d1db4975:0x1a344572dcce9818!8m2!3d33.3710263!4d-87.6552302?hl=en"
502,167,"Tuscaloosa County, Alabama Electrician",Rescom Electric Inc,"3500 Northbrook Dr, Northport, AL 35473",3500 Northbrook Dr,Northport,AL,35473,"6CQQ+MP Northport, Alabama",rescomelectrical.com,(205) 339-0054,default@example.com,,,,"33,2391869","-87,5607205",,Electrician,"4,3",3,//geo3.ggpht.com/cbk?panoid=gGfMOD1qxDmMqnTzfTwx7w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=289.03894&pitch=0&thumbfov=100,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Rescom+Electric+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88861d35c12ca83d:0x395fb9103ae1e843!8m2!3d33.2391869!4d-87.5607205?hl=en"
503,164,"Tuscaloosa County, Alabama Electrician","H & R Electric, LLC","1910 Prude Mill Rd, Cottondale, AL 35453",1910 Prude Mill Rd,Cottondale,AL,35453,"5GRX+36 Cottondale, Alabama",handrelectricllc.com,(205) 361-0579,default@example.com,,,,"33,190142","-87,4519404",,Electrician,"3,6",5,https://lh5.googleusercontent.com/p/AF1QipMAASuEKhbXkj4DQpqYpA03hinO4x8_DBByIv_q=w408-h270-k-no,,,,,,7AM–4:30PM,7AM–4:30PM,7AM–4:30PM,7AM–4:30PM,7AM–4:30PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/H+%26+R+Electric,+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x8888af3c1745a04d:0x6636574e77c90e77!8m2!3d33.190142!4d-87.4519404?hl=en"
504,162,"Tuscaloosa County, Alabama Electrician",Patco Electrical Contractors,"7400 Charlie Shirley Rd, Northport, AL 35473",7400 Charlie Shirley Rd,Northport,AL,35473,"7CCF+73 Northport, Alabama",patcoec.com,(205) 330-2553,default@example.com,,,,"33,2707229","-87,577299",Claim this business,Electrician,"3,1",7,//geo0.ggpht.com/cbk?panoid=a_mbTDmB7XhtU504nmcf9g&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=248.94745&pitch=0&thumbfov=100,,,,,,7AM–3PM,7AM–3PM,7AM–3PM,7AM–3PM,7AM–3PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Patco+Electrical+Contractors/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sTuscaloosa+County,+Alabama+Electrician!3m4!1s0x88861d02e8ac66bd:0xbd6bf4b4815d0e20!8m2!3d33.2707229!4d-87.577299?hl=en"
